기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20241,11290580,돈암1동,CS100010,커피-음료,22829781,907,13121067,9708714,390441,3033977,3073887,3156726,3466036,4904761,4803953,2316363,0,1664899,1228271,11199200,6421048,9595229,12120508,792401,1005461,4879538,8756560,5520769,761008,562,345,23,155,148,130,106,170,175,27,0,146,76,462,196,348,539,49,55,189,347,210,37
20241,11290590,돈암2동,CS100010,커피-음료,672000000,133201,503363257,168636743,95554577,95890256,109429361,91229491,111259572,107096465,61540278,0,99691352,234842507,224662250,105138110,7665781,265352978,406647022,7494188,61178094,122984440,224114766,159484364,96744148,100433,32768,19205,19384,21441,19373,21030,20539,12229,0,24251,43183,43065,20853,1849,57725,75476,1936,13242,27527,43474,31541,15481
20241,11290600,안암동,CS100010,커피-음료,4498708327,777459,3530901568,967806759,700812860,712096998,737917802,722597066,657476842,527418997,440387762,1341773,695220854,1540859600,1071704738,1033763210,155818152,2006917215,2294246003,62216810,1446376968,952046960,697934776,813852869,328734836,614355,163104,123119,126450,129307,125991,109488,87678,75426,335,148018,262446,181069,164267,21324,365832,400096,11554,279292,177781,107162,138694,51439
20241,11290610,보문동,CS100010,커피-음료,386580493,51083,277502103,109078390,50170338,57523934,56505175,51472270,61830386,57691419,51386971,976443,56187918,126194313,98420869,81860784,22940166,160658256,208083533,1848371,71666719,102575662,75348794,66829515,50472726,38222,12861,6902,7898,7883,7438,8101,6782,6079,40,10233,16891,12518,9383,2018,21385,28365,315,11861,13811,9335,8219,6204
20241,11290620,정릉1동,CS100010,커피-음료,100284004,13855,63211367,37072637,10920143,10605676,11936395,17750686,11998467,14527688,22544949,0,13565066,29234300,27241494,28484552,1758592,40286869,59997135,1083123,21958843,22837991,18623224,24189267,11591556,8747,5108,1630,1692,1855,1714,1856,2173,2935,0,2152,4055,4221,3289,138,5124,8731,157,3804,3876,2412,2424,1182
20241,11290630,정릉2동,CS100010,커피-음료,299913627,43534,200430097,99483530,39174466,39911469,40132722,39533216,41678224,50797989,48685541,12556,35137591,96130250,91896237,69636830,7100163,121910075,163315359,2999975,39663459,64052479,64006959,61673863,52828698,29905,13629,5923,5770,6044,6062,6106,7201,6428,3,6566,13516,12889,9592,968,18620,23945,593,6800,9987,9579,8775,6832
20241,11290640,정릉3동,CS100010,커피-음료,421359565,78967,354701857,66657708,59326406,72647334,82256564,79677946,60793607,39565476,27092232,0,68329108,177381455,117320204,55255387,3073411,190802321,221076771,11546212,180464351,51205511,53430944,91330100,23901974,68957,10010,12729,14797,15107,14986,11338,6202,3808,0,17128,33125,20831,7814,69,35787,42767,2694,38352,8414,9218,16093,3782
20241,11290650,정릉4동,CS100010,커피-음료,300568019,55646,229938763,70629256,43155534,49479401,44732137,46577968,45993723,36995043,33634213,5099484,65298238,98155438,77705478,39944182,14365199,126506216,154957632,6952613,90559620,62454232,48261704,46788755,26446921,43226,12420,8301,9183,8736,9267,7739,6468,5952,110,14604,18601,13898,6846,1587,24084,30580,1770,19608,10873,8830,8906,4676
20241,11290660,길음1동,CS100010,커피-음료,166082218,28177,107666165,58416053,20529495,21703671,21578592,20378036,23476371,30146948,28269105,0,16851046,50149029,59791599,37770784,1519760,67362476,90005402,8755444,14410079,33178846,58779041,31218632,11025838,19336,8841,3565,3826,4074,3792,4079,4441,4400,0,3629,8485,8348,7315,400,11337,16519,2339,2928,5381,8820,6288,2100
20241,11290685,길음2동,CS100010,커피-음료,805847581,121278,534707135,271140446,88287765,102377447,103925035,108768140,131348748,145582402,125558044,5477151,143519717,304610697,232470592,108080300,11689124,302273004,436880756,4519902,82742339,211026563,212347690,151993796,76523473,82314,38964,14479,16260,16873,16092,18610,21337,17627,103,30024,44245,33181,13001,724,51686,63467,1091,14386,34672,34011,22627,8362
20241,11290705,종암동,CS100010,커피-음료,1033416926,167004,727523581,305893345,138580017,129658978,151217531,159090280,148976775,162026211,143867134,52110,122503631,417265554,271864375,194397579,27333677,437241683,528284862,11526259,174207599,221111463,240519912,217820856,100340461,120826,46178,24269,22445,25695,24763,23654,23859,22319,27,24143,64160,46908,29067,2699,73555,88743,1913,31886,40191,40037,34191,14084
20241,11290715,월곡1동,CS100010,커피-음료,462672371,59265,326864984,135807387,71508365,62068052,63551248,67868129,61869190,58354479,77452908,0,96207480,212715459,117559677,32059222,4130533,136852746,281406508,2690908,32995645,123087663,131857878,80909060,46718098,42179,17086,9226,8322,8626,8207,7798,7888,9198,0,14288,23929,15501,4960,587,18153,37925,597,5005,17645,17571,10550,4711
20241,11290725,월곡2동,CS100010,커피-음료,765068028,136065,593036790,172031238,112620404,117965127,119522202,124818526,118110531,93628574,78402664,6672,110742861,274423507,198382645,163520813,17991530,281252807,461003524,20222440,229656746,168571438,130803297,141977473,51024932,105648,30417,20550,21214,21850,21692,20342,16745,13672,7,24949,45372,34764,27267,3706,49142,84260,4505,45320,29484,21914,24669,7515
20241,11290760,장위1동,CS100010,커피-음료,164502211,36094,104042155,60460056,17795406,19536524,21361578,19451765,25896882,33196454,27263602,981124,28319791,48697125,42985185,36587178,6931808,69226975,93807709,1394407,25277302,40358072,44174081,36311776,15519047,24494,11600,4624,4709,5066,4363,5732,6244,5356,327,7393,10152,8561,7948,1713,16831,19232,315,5609,9432,9982,7916,2807
20241,11290770,장위2동,CS100010,커피-음료,88030293,11967,61958728,26071565,11530140,12733292,13031941,13084522,11578833,13271817,12799748,41789,10355215,33738553,24002622,15302113,4590001,35964079,45277301,620397,15850641,19953716,18219116,16137517,10459998,8447,3520,1745,1745,1787,1528,1642,1748,1772,4,1852,4453,3130,2199,329,5264,6249,82,2594,2891,2336,1894,1713
20241,11290780,장위3동,CS100010,커피-음료,100425600,22159,66956621,33468979,13300860,13491851,13306067,12917276,13940567,19268283,14200696,0,17349480,28443533,30438761,23426337,767489,43065489,57360111,1082341,11462562,25983380,34027538,17378777,10491002,15444,6715,3084,3035,3092,3029,3204,3815,2900,0,4526,6257,6442,4782,152,9643,12516,214,2931,5503,7213,3875,2423
20241,11290810,석관동,CS100010,커피-음료,847859224,104307,561635114,286224110,100119701,99664463,132528964,113553792,115768194,150442955,135781155,11825309,77780704,254478220,226141309,216016155,61617527,390362623,433176712,7129447,152570492,247870580,150579636,154979575,110409602,72155,32152,12907,13810,14817,15988,14633,15504,16648,173,14523,30803,27773,25750,5285,47703,55370,1125,20563,29271,20843,18083,13190
20241,11305534,삼양동,CS100010,커피-음료,66630567,5063,43398469,23232098,1861880,7901139,6823859,6187895,20623696,6932988,16299110,0,4662591,12234033,13097645,26928046,9708252,42097654,22113325,0,3757898,8574557,10135121,9338948,32404456,3409,1654,222,734,870,654,929,826,828,0,639,1500,1706,1120,98,2112,2754,0,638,1091,1119,1062,954
20241,11305535,미아동,CS100010,커피-음료,437586666,65640,311456571,126130095,56857708,66571149,62758609,61080572,64188533,66689396,59440699,294504,54908129,150680483,121209349,100664419,9829782,218315586,208889246,5096894,61238471,74207682,73934077,87108014,125619688,49125,16515,9373,9668,10451,9630,10003,9149,7366,28,13559,23422,15483,11953,1195,30465,34618,1240,12316,14553,11170,13968,11834
20241,11305545,송중동,CS100010,커피-음료,1294616407,187287,870888367,423728040,164094099,183131130,152593667,176805906,194263565,222153459,201574581,88218377,144136126,273605707,315178740,344994281,128483176,550842646,729618864,24228201,244999190,279066452,254047927,308988623,169131118,131784,55503,24457,26673,25823,26529,28302,30839,24664,1931,33574,44913,48481,47159,11229,75748,110591,3818,40690,48214,38064,37115,18436
20241,11305555,송천동,CS100010,커피-음료,326108966,54146,231739334,94369632,42843903,43691883,50690018,43768080,50745450,50627881,43741751,0,49394158,112204648,94588227,65149834,4772099,151679586,155556532,2639728,32510656,68985377,78905884,77586315,46608158,38177,15969,7194,7337,7939,7748,7959,8616,7353,0,11584,17539,14750,9741,532,27142,26156,573,6202,12416,14795,12845,6469
20241,11305575,삼각산동,CS100010,커피-음료,275061968,35573,179035375,96026593,36262661,31252789,34762541,33244094,43513290,51287439,44739154,68942,27312843,79824023,83385710,76689833,7780617,116195107,150053514,2665074,33790852,61634453,84654671,60847057,22656514,24018,11555,4969,4489,4590,4618,5352,5996,5559,14,4855,10203,10620,8888,993,15728,19330,453,5180,7822,9821,8357,3425
20241,11305595,번1동,CS100010,커피-음료,668447786,107817,463981086,204466700,88317798,89174856,89446278,96302156,100739998,105654101,98812599,4056611,84208593,192867142,168104017,171541381,47670042,276240621,357190539,14958525,160669046,180612096,115058427,106453199,55679868,76626,31191,15273,14752,14711,15786,16104,16228,14963,655,19529,29673,26867,24533,6560,48312,57532,2353,25774,31885,19521,17279,9033
20241,11305603,번2동,CS100010,커피-음료,142111440,26989,97405826,44705614,21924961,18750114,16646967,19598481,20485303,23685205,21020409,0,23138793,55155219,40844389,21675634,1297405,75343892,65566380,1388503,18948266,34335767,33069630,35229251,17938855,18546,8443,4008,3693,3285,3651,3909,4413,4030,0,4896,9812,7517,4563,201,15018,11768,265,3911,7116,5591,6448,3456
20241,11305608,번3동,CS100010,커피-음료,102635528,14635,64697835,37937693,13041406,12074145,11459167,14127630,13995487,18925410,19012283,71292,14674904,35772575,28896495,21343124,1877138,41133082,57997476,268193,11000009,22010284,31507886,22668986,11675199,9763,4872,2050,1837,1758,2098,2020,2366,2506,17,2182,4964,4261,2967,244,5648,8749,51,1766,3751,4508,2880,1443
20241,11305615,수유1동,CS100010,커피-음료,123451321,22955,77175248,46276073,13962346,14214271,13631457,15762825,19604349,28351523,17924550,17046,14486354,39765361,41467671,24911366,2803523,56473918,66977403,1316495,20428503,34211193,19864169,29824082,17806879,16078,6877,3187,3080,3181,3265,3365,3648,3229,7,4055,6993,5937,5333,630,12494,10461,237,4800,7752,3889,3053,3224
20241,11305625,수유2동,CS100010,커피-음료,69161424,11832,43222480,25938944,10125771,8699896,7187943,7966611,9242259,10620867,15318077,284740,6341344,22804820,19512438,18457348,1760734,34935076,32725331,487476,11839487,15437682,9662274,13534163,16699325,7793,4039,1659,1646,1338,1551,1599,1706,2333,115,1224,3582,3469,2868,574,6411,5300,181,2186,3373,1522,2084,2366
20241,11305635,수유3동,CS100010,커피-음료,1749916077,198323,1231576369,518339708,225670344,250192280,237345112,236096589,282272044,283882378,234457330,7683188,187010617,471581890,447977640,495244080,140418662,768886103,842173279,20463613,347977782,426885774,322028489,287113165,206590556,138887,59436,26571,26408,27425,28040,30443,32608,26828,196,28912,51536,50946,52366,14367,88870,103856,2826,44647,56766,36565,32474,19448
20241,11305645,우이동,CS100010,커피-음료,1708122120,129575,1032962323,675159797,214764774,191778850,211428459,186544023,228446217,342137889,333021908,28137442,140533066,557205641,515559508,378333493,88352970,750208520,876508952,8006382,183677058,346846506,334604004,441330377,312253150,81623,47952,17159,15542,15725,15341,17856,23821,24131,2819,11560,40291,39778,26994,8133,56023,72442,1145,18614,26529,27305,31403,23468
20241,11305660,인수동,CS100010,커피-음료,719872966,84412,460365631,259507335,91014167,85103762,88480647,94161494,101605561,128477300,131030035,2099923,71606858,244906877,200983136,159756204,40519968,313358596,369608056,4591952,108254373,176155032,139017497,146032616,108915185,55890,28522,10668,10658,11661,11033,11870,13496,15026,116,12633,26115,23247,19066,3235,39850,43312,711,15691,23324,16662,16088,10681
20241,11320511,창1동,CS100010,커피-음료,822603839,104532,470750098,351853741,82818434,92965416,98436825,96037399,100492024,146027267,205826474,2504594,104057243,236516190,216517382,230601727,32406703,330444772,474545508,19681429,177974665,195697096,158033153,147294709,106309227,60995,43537,10828,12463,12680,12168,12856,16492,27045,261,16068,30701,27230,26425,3847,43412,60170,2568,24793,25870,19796,18428,12126
20241,11320512,창2동,CS100010,커피-음료,143054067,21897,92525808,50528259,14508857,16816269,19991624,19753849,21455209,27073523,23454736,134779,14760163,46265880,39850154,36711225,5331866,52043332,71892900,1144145,16806798,27326029,30665266,30421720,17572277,15044,6853,2799,2932,3042,2940,3331,3677,3176,8,3042,6303,6253,5384,907,9368,12048,184,3345,5475,5012,4633,2768
20241,11320513,창3동,CS100010,커피-음료,35396838,5546,26693150,8703688,4062659,4968885,6760739,5585787,5315080,4469327,4234361,0,3512128,14669394,12683363,4147744,384209,12457148,22835630,0,2592287,6755424,9004688,11974657,4965723,4307,1239,659,804,927,1046,871,687,552,0,610,2178,2102,614,42,2042,3485,0,414,1087,1575,1749,704
20241,11320514,창4동,CS100010,커피-음료,487084834,83647,361922619,125162215,63115214,69384901,73807526,78184836,77430142,66178246,58983969,1265130,78982755,164604579,129414160,97760101,15058109,208338314,253297174,7064597,76582903,104072025,98207548,102482972,73225443,62883,20764,11580,12386,12947,12774,13196,11131,9633,218,19316,26072,19826,15903,2312,36743,44566,1614,15322,17595,17053,17342,12380
20241,11320515,창5동,CS100010,커피-음료,975606440,149509,625821327,349785113,120744965,123021507,124923777,124421099,132709979,188973304,160811809,5054926,112339044,284087165,269928748,257430273,46766284,415582459,550893364,14365138,148327642,271712036,236237554,186482843,109350611,100706,48803,19757,19372,20015,20095,21467,26106,22697,666,24596,42212,40169,35349,6517,69732,79015,2580,24969,38706,34661,32039,15790
20241,11320521,도봉1동,CS100010,커피-음료,648766543,101558,364275804,284490739,77581258,65914435,68518874,70182438,82078799,130224425,154266314,215295,82409349,207115821,220256521,130271552,8498005,357057985,283499447,2089522,45738141,104270713,104378178,144996037,239084840,59665,41893,11930,10807,11501,12306,13121,20033,21860,9,20535,33072,31275,15656,1011,55270,45726,514,8452,20425,17709,23330,30567
20241,11320522,도봉2동,CS100010,커피-음료,267321669,25480,209047197,58274472,33556102,37096233,42289398,38817266,57288198,21917261,36357211,32813,61100031,121184594,58486768,25412046,1105417,135545874,109245463,745268,22055400,59103932,51071977,42644772,69169988,20732,4748,3643,4144,4569,4250,4126,2519,2229,6,4205,11835,6637,2704,93,11371,11722,80,2617,6640,5067,4342,4347
20241,11320660,쌍문1동,CS100010,커피-음료,286684939,56703,239672426,47012513,43239031,50033384,59677122,50096330,36626559,24692718,22319795,0,51428665,115464570,89503212,28924563,1363929,90545597,189477420,6732809,82249627,49581933,49497899,69672804,22287945,48671,8032,9399,10615,11079,10687,6891,4330,3702,0,12670,23305,15917,4591,220,16823,39607,1684,20099,9098,8371,13492,3686
20241,11320670,쌍문2동,CS100010,커피-음료,237586755,37423,170279900,67306855,30499669,39457205,29052111,32036835,39234080,38997455,28309400,43534,33263521,82308937,72860809,46210761,2899193,96367294,123042959,3313944,36610657,52513268,52245616,40924208,33802559,27210,10213,5113,5763,5055,5113,6166,5778,4435,12,6461,12592,10809,6984,565,16454,19369,767,6250,9083,8530,7229,3965
20241,11320680,쌍문3동,CS100010,커피-음료,312191820,52979,207025318,105166502,38654005,35821838,38665442,45858464,48025569,58873225,46293277,125766,31616094,84863160,86897179,92547877,16141744,131600942,172975133,4368082,56226993,84345692,56670444,58775887,44188976,36122,16857,6907,6884,6766,7407,8158,9354,7503,16,7717,14018,13987,14258,2983,23809,28597,805,11577,14746,9453,9417,6410
20241,11320681,쌍문4동,CS100010,커피-음료,139244870,28049,92158164,47086706,19880548,17467887,16155322,17661017,20993390,21741288,25345418,0,17477915,44892031,47131110,27145190,2598624,58621020,80301279,7721298,23554452,28376697,41977442,25908903,11383508,19145,8904,4013,3635,3425,3863,4209,4101,4803,0,4110,8655,8927,5778,579,12947,15049,1977,4857,5819,8063,5141,2141
20241,11320690,방학1동,CS100010,커피-음료,1041307376,134165,689850122,351457254,133396988,135333611,137795632,129089475,154234416,174906381,176550873,6841172,137994414,296925790,278969236,248579867,71996897,447371357,570359801,8878282,146869033,231244618,219580325,238582659,172576240,90923,43242,17925,17637,18144,17364,19853,21647,21595,767,21945,36646,35239,31237,8331,61930,70422,1364,20281,31476,29259,29364,20612
20241,11320700,방학2동,CS100010,커피-음료,251225498,57815,165999071,85226427,30971947,35134675,33414475,29335737,37142237,44653400,40573027,3359405,41585261,72007820,67003989,55527680,11741343,137609811,111599556,4352994,39383148,52506871,53975655,65611851,33378849,37717,20098,6879,7679,7701,6910,8548,10277,9821,789,10216,15962,16240,12570,2038,32862,24911,1034,8929,13158,12224,15708,6720
20241,11320710,방학3동,CS100010,커피-음료,219543664,20526,128540197,91003467,24148253,22306483,26131508,26744011,29209942,43305114,47698353,305164,11122177,74569307,70193874,49531295,13821847,95430483,117896631,1295567,19952747,39871195,41329587,53240475,57637541,12567,7959,2450,2277,2629,2532,2679,3760,4199,23,1348,6618,6502,4627,1408,9125,10954,264,2333,3690,4006,4936,4853
20241,11350560,월계1동,CS100010,커피-음료,731634896,104620,509667185,221967711,94740164,97910760,120655046,95647775,100713440,116216566,105751145,1004745,73212168,210822379,219659407,185525965,41410232,323475796,392277198,17644435,163988598,145648044,148053885,141654362,98763666,72840,31780,13650,15051,14879,14783,14477,16737,15043,91,15446,31242,28420,24652,4769,51199,52910,3300,29373,20875,20317,20108,10138
20241,11350570,월계2동,CS100010,커피-음료,92890901,17071,71285050,21605851,13130043,14258220,12542623,15482873,15871291,11354876,10250975,0,17617372,29802033,26113712,17020487,2337297,39791625,51353556,5804956,17900230,16046311,20702649,21797724,8893311,13260,3811,2583,2828,2547,2816,2486,1947,1864,0,3459,5460,4639,3175,338,7444,9499,1207,3672,2933,3695,3938,1499
20241,11350580,월계3동,CS100010,커피-음료,115572570,13888,86674641,28897929,13973596,20201631,16751888,17173010,18574516,14941951,13955978,0,28156138,43751870,32766015,10898547,0,44353213,64232501,352108,9098422,18054775,28413424,33128198,19538788,10004,3884,1794,2044,2207,1898,2061,2080,1804,0,3043,5428,4246,1171,0,5205,8062,49,1477,2561,3209,3434,2538
20241,11350595,공릉1동,CS100010,커피-음료,2085933308,271826,1332763579,753169729,244200703,242700184,280693287,268373855,296795550,403590267,349579462,43535578,149523841,567173104,621461979,579591572,124647234,853625719,1182480339,12462296,555690107,546672804,365783572,328707936,226789346,182034,89792,33453,34892,36636,36933,40120,46830,42962,212,33880,75343,79940,71667,10784,115110,151755,2251,72179,70548,52892,42673,26323
20241,11350600,공릉2동,CS100010,커피-음료,1153143377,199442,872048730,281094647,151687163,176595999,176396189,198791964,168577415,141521226,139573421,101319,135325094,446370484,302759113,240048634,28538733,418846416,671955014,34391311,329076379,213929154,212627116,236271097,64506371,155979,43463,28671,32912,32572,34050,27774,21288,22175,18,32458,76120,51435,34978,4433,73738,122345,7959,72414,34843,32327,38430,10105
20241,11350611,하계1동,CS100010,커피-음료,480964144,62489,332848273,148115871,59442983,66726690,72352194,66833667,67492739,69975429,78140442,0,74754376,177035548,133882687,89348376,5943157,177196059,265495012,5731033,56702511,91894951,121311592,115456987,51593996,42030,20459,7870,8436,8436,8521,8767,9644,10815,0,12256,21664,16905,10775,889,25805,34977,1037,10180,12253,16414,14612,6280
20241,11350619,중계본동,CS100010,커피-음료,480079045,88311,326642537,153436508,57944072,66643674,68051204,68958709,65044878,84280873,69155635,0,64828395,134278633,145468931,121422329,14080757,191192008,274510850,30697277,53288068,70706178,172467187,119190899,19353250,60610,27701,10655,12176,12529,13020,12230,15401,12300,0,13891,25028,25498,21298,2596,36875,50242,7174,11074,13056,30068,22009,3735
20241,11350621,중계1동,CS100010,커피-음료,444872146,70896,319549591,125322555,56572961,59266410,66280207,69532986,67897027,82224552,43098003,3622204,47653640,143442831,138103485,100262992,11786994,178215073,254041456,8099474,33900382,85313317,147855004,115146118,41942233,50089,20807,9549,9798,10193,9820,10729,13657,7150,234,7951,24323,22385,14635,1368,28906,41235,1799,5191,14391,22602,18601,7555
20241,11350624,중계4동,CS100010,커피-음료,456651405,91886,283897980,172753425,54475117,54488265,55568908,54265164,65100526,94482079,78271346,90982,53625266,124189603,124610141,126409968,27725445,201781685,246872463,5391927,60403467,93995582,102217990,116730631,69914551,60662,31224,11345,11609,12341,11962,13405,16814,14410,22,14352,26214,24472,21935,4891,41313,50315,1083,13588,19531,21028,23013,13384
20241,11350625,중계2·3동,CS100010,커피-음료,940982022,189478,601695013,339287009,118602326,112891673,117591886,116826202,135782926,178846101,160440908,3833310,131423556,291264276,298255045,176105725,40100110,409122206,517382204,20577267,124803314,205474587,235091643,224960752,115596845,123263,66215,23192,23900,24550,24429,27192,34618,31597,457,31262,57887,57741,34999,7132,86580,102296,4764,24521,41881,46795,45426,25490
20241,11350630,상계1동,CS100010,커피-음료,922506570,154837,591080566,331426004,113646542,115248206,114861401,114545745,132778672,175215898,156210106,665623,126299788,273529750,260127540,222368291,39515578,419369978,480206457,12555790,127506209,191407742,172935498,211858231,183312961,102987,51850,20301,20031,20441,19944,22270,26709,25141,205,30607,44993,41349,32395,5288,77072,74918,2552,23356,34282,28938,35650,27212
20241,11350640,상계2동,CS100010,커피-음료,4524101884,718761,2803641582,1720460302,549292702,481136102,622522152,530699151,619991475,892933732,827526570,37555422,563067105,1118955872,1165830255,1295103163,343590067,1766922457,2483324005,208800580,1325904566,1050371239,726174949,639108410,299886725,474132,244629,92756,85898,97368,91866,106244,131837,112792,2714,118399,176191,181052,199150,41255,299190,404233,39539,220366,171921,120500,108605,42496
20241,11350665,상계3·4동,CS100010,커피-음료,433424378,81527,313165600,120258778,67690372,65706618,75815740,38875932,65076938,66081753,54177025,0,89522836,121597922,102742505,107504750,12056365,194587858,235957657,4408363,63074165,102836917,88903093,124043707,47279269,60053,21474,14491,15726,11783,8058,9995,11159,10315,0,15931,24213,20250,18942,2191,39409,41802,1011,13881,19824,17928,20047,8520
20241,11350670,상계5동,CS100010,커피-음료,458393308,68096,288958233,169435075,55875625,52378820,56740753,58049101,65913934,87375581,82059494,4448342,59134510,129710708,139417158,109216742,16465848,196137489,249978796,7280522,86949436,113050025,95886213,96831503,46118584,44340,23756,8565,8369,9005,8773,9628,12237,11519,656,11240,18509,19548,15469,2674,30648,36509,1503,13337,17077,14510,14990,5741
20241,11350695,상계6·7동,CS100010,커피-음료,1575805346,225468,1128086761,447718585,206131690,214583392,234298800,230646305,242426574,260356297,187362288,881701,200908250,500851411,418061657,375387521,79714806,559129366,975322694,30625046,355336363,389119840,316190323,309176804,134003686,163402,62066,30411,31905,34654,33311,33121,35529,26537,191,36188,69875,59842,50032,9340,84474,137958,5667,53228,56572,45862,43120,17982
20241,11350700,상계8동,CS100010,커피-음료,303101312,77667,199286674,103814638,39919030,37750720,40374580,36950486,44291858,56145607,47669031,0,52139808,85255171,83258128,70414493,12033712,133954087,169147225,9949076,46499149,89255613,74772465,51102590,31522419,52183,25484,10320,9925,10734,9779,11425,13702,11782,0,15074,21416,20650,17494,3033,35318,42349,2426,12259,23543,18265,13316,7858
20241,11350710,상계9동,CS100010,커피-음료,165221107,35765,112891461,52329646,17661077,23667654,20648392,25981318,24933020,29729696,22599950,0,33909529,54328891,43142146,28875554,4964987,63109219,91485457,3953155,25545485,52710559,35591536,25757765,11036174,24289,11476,4337,5080,4698,4808,5366,6460,5016,0,7962,10556,9100,7052,1095,14401,21014,1041,6067,12473,7403,5693,2738
20241,11350720,상계10동,CS100010,커피-음료,162852437,19148,106119070,56733367,18225453,19275114,20349810,22215167,26053526,30245845,26487522,6956593,6815271,13649691,37967057,60268802,37195023,55727402,107125035,15897479,65398703,31306418,26281644,19266872,4701321,13355,5793,2399,2456,2669,2765,3066,3110,2683,449,2452,3054,4777,5943,2473,6701,12447,1616,6605,4305,3157,2497,968
20241,11380510,녹번동,CS100010,커피-음료,429463491,64241,326827346,102636145,60090965,61619712,66997269,69830637,68288763,54446528,48189617,0,71770587,169399530,102851522,74408971,11032881,163702541,207081661,1994423,57266320,90786485,91404244,82688520,46644212,47471,16770,8761,9017,9900,9858,9935,8690,8080,0,14137,21495,15797,11319,1493,27480,34252,375,10696,15675,15099,13439,6450
20241,11380520,불광1동,CS100010,커피-음료,802182631,140457,522649589,279533042,92745203,103165049,103317884,110636747,112784706,150272364,129260678,607253,126117122,243653840,236024904,176477360,19302152,337441173,437431941,9764428,118483677,187314347,152454074,152729764,154126824,93080,47377,17288,18335,18592,18949,19916,25646,21731,14,25042,41861,40337,29790,3413,62611,76231,2116,22562,36661,26754,26846,23911
20241,11380530,불광2동,CS100010,커피-음료,162015630,18410,101356118,60659512,21304518,21601382,19571371,20704706,18174141,31691417,28968095,1794801,12168905,29102212,44416570,43855854,30677288,96872955,63699325,462694,8793768,21862169,15414678,35849501,78189471,13182,5228,2297,2920,2339,3016,2610,2926,2302,485,2507,4273,5431,4108,1606,9206,9116,107,1826,3747,2839,3765,6037
20241,11380551,갈현1동,CS100010,커피-음료,519899828,73828,323937373,195962455,50635225,60359437,65712976,68027414,79202321,99218588,96743867,574435,31624552,139101067,138739213,166083853,43776708,199156607,317273201,15130706,135117352,125526762,95684317,92940370,52030302,48967,24861,8133,9454,9573,10185,11622,13233,11628,92,6857,19016,20230,21608,6025,30578,42998,2709,21033,18527,11456,12736,7115
20241,11380552,갈현2동,CS100010,커피-음료,853267234,112984,544542887,308724347,108533068,93106029,107091944,105720120,130091726,158896199,149828148,5169870,61945619,156747693,243668219,297903460,87832373,314940215,531851183,32894908,284410146,219162967,135779076,130265960,44278340,75289,37695,15038,13832,14860,14962,16597,19131,18564,724,13344,24789,31164,34010,8953,46450,65751,4517,32176,29016,20054,19248,7193
20241,11380560,구산동,CS100010,커피-음료,467884193,72585,320881967,147002226,62994246,61223890,64846339,64462636,67354856,82054768,64947458,50502,69451655,126014189,127172939,120819176,24375732,167878776,295157278,15865619,78060161,106817582,114453141,98030193,49809359,51242,21343,10103,10048,10215,10210,10666,12022,9321,9,12830,20299,19844,16566,3037,29041,43184,3210,12994,17396,16581,14705,7338
20241,11380570,대조동,CS100010,커피-음료,1248651365,222226,800031142,448620223,144404028,168768071,158267032,154649741,173942270,245404729,203215494,24778203,132155856,314442233,364973406,334014182,78287485,589822320,633602409,26749704,212070078,265669807,256617427,265892634,196425077,144567,77659,27266,28812,29784,28945,29760,40921,36738,4094,31537,60065,64355,50687,11488,104057,115748,6602,42683,53868,45811,44661,26178
20241,11380580,응암1동,CS100010,커피-음료,485369541,64910,337561959,147807582,61739654,70038240,62424352,65552245,77807468,82172915,65634667,146829,74628505,161722760,135776448,101032054,12062945,192071187,258348810,4036508,57516670,118413967,126427918,90624817,53400117,44721,20189,8482,9086,8671,8766,9716,11663,8526,25,11256,19779,18830,13249,1771,25761,37549,780,9432,17588,16474,11718,7318
20241,11380590,응암2동,CS100010,커피-음료,34477640,1984,24308302,10169338,1836083,2984947,8611376,3574583,7301313,5173441,4995897,2883010,1237595,3959652,4715609,12011242,9670532,16458442,12058937,0,2728456,3396402,7660911,8496216,6235392,1480,504,229,218,371,352,310,280,224,55,156,566,602,306,299,915,930,0,316,302,270,477,478
